time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,ghi
2023-06-18 18:10:00+00:00,0.0,24.0,0.0,10.17,25.83,0.69,0,24.0
2023-06-18 19:10:00+00:00,0.0,1.0,0.0,1.52,24.51,1.31,0,1.0
2023-06-18 20:10:00+00:00,0.0,0.0,0.0,0.0,22.7,1.38,0,0.0
2023-06-18 21:10:00+00:00,0.0,0.0,0.0,0.0,22.24,0.9,0,0.0
2023-06-18 22:10:00+00:00,0.0,0.0,0.0,0.0,22.53,0.69,0,0.0
2023-06-18 23:10:00+00:00,0.0,0.0,0.0,0.0,22.2,0.14,0,0.0
2023-06-19 00:10:00+00:00,0.0,0.0,0.0,0.0,19.71,1.1,0,0.0
2023-06-19 01:10:00+00:00,0.0,0.0,0.0,0.0,17.94,1.59,0,0.0
2023-06-19 02:10:00+00:00,0.0,0.0,0.0,0.0,17.38,1.79,0,0.0
2023-06-19 03:10:00+00:00,0.0,0.0,0.0,0.0,17.22,2.07,0,0.0
2023-06-19 04:10:00+00:00,0.0,5.0,0.0,5.97,17.5,2.28,0,5.0
2023-06-19 05:10:00+00:00,0.0,37.0,0.0,15.06,18.78,2.07,0,37.0
2023-06-19 06:10:00+00:00,18.0,171.0,0.0,24.72,20.85,2.0,0,189.0
2023-06-19 07:10:00+00:00,87.0,264.0,0.0,34.63,18.9,1.86,0,351.0
2023-06-19 08:10:00+00:00,337.0,255.0,0.0,44.42,20.17,2.21,0,592.0
2023-06-19 09:10:00+00:00,205.0,376.0,0.0,53.54,21.63,2.0,0,581.0
2023-06-19 10:10:00+00:00,529.0,272.0,0.0,60.93,23.31,1.72,0,801.0
2023-06-19 11:10:00+00:00,555.0,279.0,0.0,64.76,24.62,1.38,0,834.0
2023-06-19 12:10:00+00:00,647.99,215.0,0.0,63.34,25.56,1.24,0,862.99
2023-06-19 13:10:00+00:00,534.0,245.0,0.0,57.38,25.8,1.03,0,779.0
2023-06-19 14:10:00+00:00,381.0,267.0,0.0,48.91,25.98,0.62,0,648.0
2023-06-19 15:10:00+00:00,0.0,75.0,0.0,39.35,25.72,0.41,0,75.0
2023-06-19 16:10:00+00:00,34.0,216.0,0.0,29.44,25.5,0.34,0,250.0
2023-06-19 17:10:00+00:00,130.0,120.0,0.0,19.62,23.28,0.41,0,250.0
2023-06-19 18:10:00+00:00,39.0,66.0,0.0,10.22,21.38,0.69,0,105.0
2023-06-19 19:10:00+00:00,0.0,1.0,0.0,1.56,22.52,1.31,0,1.0
2023-06-19 20:10:00+00:00,0.0,0.0,0.0,0.0,21.01,1.52,0,0.0
2023-06-19 21:10:00+00:00,0.0,0.0,0.0,0.0,19.52,1.24,0,0.0
2023-06-19 22:10:00+00:00,0.0,0.0,0.0,0.0,19.0,0.97,0,0.0
2023-06-19 23:10:00+00:00,0.0,0.0,0.0,0.0,18.19,1.03,0,0.0
2023-06-20 00:10:00+00:00,0.0,0.0,0.0,0.0,17.78,1.45,0,0.0
2023-06-20 01:10:00+00:00,0.0,0.0,0.0,0.0,17.92,1.59,0,0.0
2023-06-20 02:10:00+00:00,0.0,0.0,0.0,0.0,17.8,1.59,0,0.0
2023-06-20 03:10:00+00:00,0.0,0.0,0.0,0.0,17.51,1.59,0,0.0
2023-06-20 04:10:00+00:00,19.0,36.0,0.0,5.95,17.15,1.45,0,55.0
2023-06-20 05:10:00+00:00,108.0,85.0,0.0,15.03,17.56,1.24,0,193.0
2023-06-20 06:10:00+00:00,250.0,111.0,0.0,24.69,18.77,1.31,0,361.0
2023-06-20 07:10:00+00:00,151.0,250.0,0.0,34.6,21.26,2.07,0,401.0
2023-06-20 08:10:00+00:00,451.0,190.0,0.0,44.4,23.26,1.93,0,641.0
2023-06-20 09:10:00+00:00,626.0,160.0,0.0,53.52,25.12,1.72,0,786.0
2023-06-20 10:10:00+00:00,614.0,220.0,0.0,60.92,26.37,1.24,0,834.0
2023-06-20 11:10:00+00:00,563.0,273.0,0.0,64.77,27.41,0.97,0,836.0
2023-06-20 12:10:00+00:00,670.99,199.0,0.0,63.37,28.24,0.97,0,869.99
2023-06-20 13:10:00+00:00,631.0,185.0,0.0,57.41,28.69,0.97,0,816.0
2023-06-20 14:10:00+00:00,562.0,161.0,0.0,48.95,28.96,0.9,0,723.0
2023-06-20 15:10:00+00:00,357.0,197.0,0.0,39.39,29.12,0.97,0,554.0
2023-06-20 16:10:00+00:00,267.0,149.0,0.0,29.48,29.0,1.31,0,416.0
2023-06-20 17:10:00+00:00,0.0,29.0,0.0,19.66,27.67,0.41,0,29.0
2023-06-20 18:10:00+00:00,0.0,11.0,0.0,10.26,25.31,1.79,0,11.0
2023-06-20 19:10:00+00:00,0.0,1.0,0.0,1.6,21.56,0.76,0,1.0
2023-06-20 20:10:00+00:00,0.0,0.0,0.0,0.0,20.03,1.93,0,0.0
2023-06-20 21:10:00+00:00,0.0,0.0,0.0,0.0,19.04,1.17,0,0.0
2023-06-20 22:10:00+00:00,0.0,0.0,0.0,0.0,18.66,1.1,0,0.0
2023-06-20 23:10:00+00:00,0.0,0.0,0.0,0.0,18.37,1.66,0,0.0
2023-06-21 00:10:00+00:00,0.0,0.0,0.0,0.0,18.16,1.72,0,0.0
2023-06-21 01:10:00+00:00,0.0,0.0,0.0,0.0,17.78,1.66,0,0.0
2023-06-21 02:10:00+00:00,0.0,0.0,0.0,0.0,17.31,1.59,0,0.0
2023-06-21 03:10:00+00:00,0.0,0.0,0.0,0.0,17.01,1.52,0,0.0
2023-06-21 04:10:00+00:00,24.0,35.0,0.0,5.92,16.9,1.45,0,59.0
2023-06-21 05:10:00+00:00,0.0,18.0,0.0,15.0,17.94,1.03,0,18.0
2023-06-21 06:10:00+00:00,111.0,175.0,0.0,24.66,19.51,0.76,0,286.0
2023-06-21 07:10:00+00:00,92.0,262.0,0.0,34.57,19.72,0.41,0,354.0
2023-06-21 08:10:00+00:00,0.0,64.0,0.0,44.37,20.78,0.62,0,64.0
2023-06-21 09:10:00+00:00,0.0,71.0,0.0,53.49,21.88,0.41,0,71.0
2023-06-21 10:10:00+00:00,0.0,211.0,0.0,60.91,22.66,0.9,0,211.0
2023-06-21 11:10:00+00:00,706.99,184.0,0.0,64.77,23.32,1.52,0,890.99
2023-06-21 12:10:00+00:00,448.0,328.0,0.0,63.39,23.64,1.38,0,776.0
2023-06-21 13:10:00+00:00,378.0,329.0,0.0,57.45,24.31,1.1,0,707.0
2023-06-21 14:10:00+00:00,339.0,288.0,0.0,48.99,24.8,0.69,0,627.0
2023-06-21 15:10:00+00:00,16.0,258.0,0.0,39.43,24.93,0.55,0,274.0
2023-06-21 16:10:00+00:00,6.0,180.0,0.0,29.52,24.91,0.14,0,186.0
2023-06-21 17:10:00+00:00,0.0,69.0,0.0,19.7,24.76,0.34,0,69.0
2023-06-21 18:10:00+00:00,3.0,55.0,0.0,10.29,24.18,0.83,0,58.0
2023-06-21 19:10:00+00:00,0.0,1.0,0.0,1.63,22.28,1.45,0,1.0
2023-06-21 20:10:00+00:00,0.0,0.0,0.0,0.0,21.14,1.72,0,0.0
2023-06-21 21:10:00+00:00,0.0,0.0,0.0,0.0,20.35,1.72,0,0.0
2023-06-21 22:10:00+00:00,0.0,0.0,0.0,0.0,19.54,1.38,0,0.0
2023-06-21 23:10:00+00:00,0.0,0.0,0.0,0.0,18.88,1.86,0,0.0
2023-06-22 00:10:00+00:00,0.0,0.0,0.0,0.0,18.51,2.21,0,0.0
2023-06-22 01:10:00+00:00,0.0,0.0,0.0,0.0,18.33,2.21,0,0.0
2023-06-22 02:10:00+00:00,0.0,0.0,0.0,0.0,17.99,2.14,0,0.0
2023-06-22 03:10:00+00:00,0.0,0.0,0.0,0.0,17.59,2.07,0,0.0
2023-06-22 04:10:00+00:00,0.0,19.0,0.0,5.89,17.41,2.0,0,19.0
2023-06-22 05:10:00+00:00,75.0,98.0,0.0,14.97,18.37,1.86,0,173.0
2023-06-22 06:10:00+00:00,190.0,141.0,0.0,24.62,20.08,2.21,0,331.0
2023-06-22 07:10:00+00:00,317.0,174.0,0.0,34.53,20.52,1.52,0,491.0
2023-06-22 08:10:00+00:00,273.0,284.0,0.0,44.33,22.07,0.9,0,557.0
2023-06-22 09:10:00+00:00,603.0,174.0,0.0,53.46,23.64,0.48,0,777.0
2023-06-22 10:10:00+00:00,527.0,271.0,0.0,60.88,25.07,0.97,0,798.0
2023-06-22 11:10:00+00:00,74.0,435.0,0.0,64.76,25.85,0.41,0,509.0
2023-06-22 12:10:00+00:00,0.0,175.0,0.0,63.4,26.96,1.17,0,175.0
2023-06-22 13:10:00+00:00,156.0,408.0,0.0,57.47,28.36,2.28,0,564.0
2023-06-22 14:10:00+00:00,1.0,244.0,0.0,49.02,29.1,2.28,0,245.0
2023-06-22 15:10:00+00:00,59.0,294.0,0.0,39.46,29.41,1.72,0,353.0
2023-06-22 16:10:00+00:00,0.0,48.0,0.0,29.55,28.56,1.45,0,48.0
2023-06-22 17:10:00+00:00,150.0,111.0,0.0,19.73,22.64,4.76,0,261.0
2023-06-22 18:10:00+00:00,0.0,11.0,0.0,10.32,19.97,2.21,0,11.0
2023-06-22 19:10:00+00:00,0.0,2.0,0.0,1.66,21.03,2.62,0,2.0
2023-06-22 20:10:00+00:00,0.0,0.0,0.0,0.0,19.96,3.03,0,0.0
2023-06-22 21:10:00+00:00,0.0,0.0,0.0,0.0,19.05,3.66,0,0.0
2023-06-22 22:10:00+00:00,0.0,0.0,0.0,0.0,18.28,3.86,0,0.0
2023-06-22 23:10:00+00:00,0.0,0.0,0.0,0.0,17.33,4.14,0,0.0
2023-06-23 00:10:00+00:00,0.0,0.0,0.0,0.0,16.55,4.83,0,0.0
2023-06-23 01:10:00+00:00,0.0,0.0,0.0,0.0,15.84,4.83,0,0.0
2023-06-23 02:10:00+00:00,0.0,0.0,0.0,0.0,15.4,4.48,0,0.0
2023-06-23 03:10:00+00:00,0.0,0.0,0.0,0.0,15.01,4.14,0,0.0
2023-06-23 04:10:00+00:00,7.0,34.0,0.0,5.85,14.65,3.93,0,41.0
2023-06-23 05:10:00+00:00,0.0,39.0,0.0,14.93,14.6,3.79,0,39.0
2023-06-23 06:10:00+00:00,5.0,147.0,0.0,24.58,15.05,4.0,0,152.0
2023-06-23 07:10:00+00:00,15.0,231.0,0.0,34.49,15.73,4.76,0,246.0
2023-06-23 08:10:00+00:00,58.0,329.0,0.0,44.29,16.6,4.62,0,387.0
2023-06-23 09:10:00+00:00,315.0,339.0,0.0,53.42,17.48,4.62,0,654.0
2023-06-23 10:10:00+00:00,320.0,383.0,0.0,60.85,18.16,4.76,0,703.0
2023-06-23 11:10:00+00:00,426.0,354.0,0.0,64.75,19.06,4.76,0,780.0
2023-06-23 12:10:00+00:00,429.0,345.0,0.0,63.41,19.42,4.69,0,774.0
2023-06-23 13:10:00+00:00,481.0,282.0,0.0,57.49,19.64,4.28,0,763.0
2023-06-23 14:10:00+00:00,0.0,102.0,0.0,49.04,19.79,4.0,0,102.0
2023-06-23 15:10:00+00:00,51.0,294.0,0.0,39.49,19.36,3.66,0,345.0
2023-06-23 16:10:00+00:00,101.0,223.0,0.0,29.58,19.12,3.31,0,324.0
2023-06-23 17:10:00+00:00,2.0,106.0,0.0,19.76,19.2,2.76,0,108.0
2023-06-23 18:10:00+00:00,1.0,48.0,0.0,10.35,18.91,1.59,0,49.0
2023-06-23 19:10:00+00:00,0.0,1.0,0.0,1.68,18.28,0.62,0,1.0
2023-06-23 20:10:00+00:00,0.0,0.0,0.0,0.0,18.09,0.41,0,0.0
2023-06-23 21:10:00+00:00,0.0,0.0,0.0,0.0,17.42,0.55,0,0.0
2023-06-23 22:10:00+00:00,0.0,0.0,0.0,0.0,16.77,0.55,0,0.0
2023-06-23 23:10:00+00:00,0.0,0.0,0.0,0.0,15.92,0.69,0,0.0
2023-06-24 00:10:00+00:00,0.0,0.0,0.0,0.0,15.13,0.9,0,0.0
2023-06-24 01:10:00+00:00,0.0,0.0,0.0,0.0,14.09,1.03,0,0.0
2023-06-24 02:10:00+00:00,0.0,0.0,0.0,0.0,13.56,0.97,0,0.0
2023-06-24 03:10:00+00:00,0.0,0.0,0.0,0.0,13.27,0.97,0,0.0
2023-06-24 04:10:00+00:00,1.0,29.0,0.0,5.81,13.19,0.83,0,30.0
2023-06-24 05:10:00+00:00,96.0,92.0,0.0,14.88,13.71,0.41,0,188.0
2023-06-24 06:10:00+00:00,265.0,107.0,0.0,24.54,16.36,0.34,0,372.0
2023-06-24 07:10:00+00:00,420.0,123.0,0.0,34.45,17.78,0.62,0,543.0
2023-06-24 08:10:00+00:00,564.0,133.0,0.0,44.25,18.96,0.62,0,697.0
2023-06-24 09:10:00+00:00,612.0,180.0,0.0,53.38,20.01,1.38,0,792.0
2023-06-24 10:10:00+00:00,590.0,246.0,0.0,60.82,20.83,1.79,0,836.0
2023-06-24 11:10:00+00:00,690.99,209.0,0.0,64.73,21.58,2.07,0,899.99
2023-06-24 12:10:00+00:00,767.99,155.0,0.0,63.4,22.21,2.28,0,922.99
2023-06-24 13:10:00+00:00,718.99,147.0,0.0,57.5,22.59,2.48,0,865.99
2023-06-24 14:10:00+00:00,636.0,133.0,0.0,49.06,22.89,2.48,0,769.0
2023-06-24 15:10:00+00:00,452.0,152.0,0.0,39.51,23.0,2.48,0,604.0
2023-06-24 16:10:00+00:00,286.0,147.0,0.0,29.61,22.85,2.41,0,433.0
2023-06-24 17:10:00+00:00,179.0,101.0,0.0,19.78,22.42,2.28,0,280.0
2023-06-24 18:10:00+00:00,76.0,56.0,0.0,10.37,21.47,1.72,0,132.0
2023-06-24 19:10:00+00:00,0.0,2.0,0.0,1.7,19.89,1.72,0,2.0
2023-06-24 20:10:00+00:00,0.0,0.0,0.0,0.0,18.1,1.79,0,0.0
2023-06-24 21:10:00+00:00,0.0,0.0,0.0,0.0,16.61,1.86,0,0.0
2023-06-24 22:10:00+00:00,0.0,0.0,0.0,0.0,15.41,1.79,0,0.0
2023-06-24 23:10:00+00:00,0.0,0.0,0.0,0.0,14.51,1.72,0,0.0
2023-06-25 00:10:00+00:00,0.0,0.0,0.0,0.0,13.81,1.66,0,0.0
2023-06-25 01:10:00+00:00,0.0,0.0,0.0,0.0,13.38,1.52,0,0.0
2023-06-25 02:10:00+00:00,0.0,0.0,0.0,0.0,13.31,1.24,0,0.0
2023-06-25 03:10:00+00:00,0.0,0.0,0.0,0.0,13.27,1.1,0,0.0
2023-06-25 04:10:00+00:00,26.0,33.0,0.0,5.76,12.99,1.1,0,59.0
2023-06-25 05:10:00+00:00,138.0,74.0,0.0,14.83,13.52,1.03,0,212.0
2023-06-25 06:10:00+00:00,278.0,101.0,0.0,24.49,16.66,1.1,0,379.0
2023-06-25 07:10:00+00:00,429.0,119.0,0.0,34.4,19.12,1.86,0,548.0
2023-06-25 08:10:00+00:00,567.0,133.0,0.0,44.2,20.53,2.55,0,700.0
2023-06-25 09:10:00+00:00,687.0,139.0,0.0,53.34,21.74,2.9,0,826.0
2023-06-25 10:10:00+00:00,768.99,142.0,0.0,60.78,22.73,3.03,0,910.99
2023-06-25 11:10:00+00:00,827.99,131.0,0.0,64.7,23.58,2.83,0,958.99
2023-06-25 12:10:00+00:00,793.99,143.0,0.0,63.4,24.28,2.48,0,936.99
2023-06-25 13:10:00+00:00,723.99,146.0,0.0,57.51,24.85,2.07,0,869.99
2023-06-25 14:10:00+00:00,649.0,128.0,0.0,49.08,25.2,1.72,0,777.0
2023-06-25 15:10:00+00:00,499.0,128.0,0.0,39.53,25.36,1.38,0,627.0
2023-06-25 16:10:00+00:00,344.0,116.0,0.0,29.62,25.26,1.17,0,460.0
2023-06-25 17:10:00+00:00,196.0,94.0,0.0,19.8,24.95,0.97,0,290.0
2023-06-25 18:10:00+00:00,77.0,56.0,0.0,10.38,23.66,0.9,0,133.0
2023-06-25 19:10:00+00:00,0.0,2.0,0.0,1.71,22.01,1.45,0,2.0
2023-06-25 20:10:00+00:00,0.0,0.0,0.0,0.0,20.0,1.52,0,0.0
2023-06-25 21:10:00+00:00,0.0,0.0,0.0,0.0,19.42,1.31,0,0.0
2023-06-25 22:10:00+00:00,0.0,0.0,0.0,0.0,18.25,1.38,0,0.0
2023-06-25 23:10:00+00:00,0.0,0.0,0.0,0.0,16.48,1.59,0,0.0
2023-06-26 00:10:00+00:00,0.0,0.0,0.0,0.0,15.18,1.59,0,0.0
2023-06-26 01:10:00+00:00,0.0,0.0,0.0,0.0,14.17,1.59,0,0.0
2023-06-26 02:10:00+00:00,0.0,0.0,0.0,0.0,13.48,1.72,0,0.0
2023-06-26 03:10:00+00:00,0.0,0.0,0.0,0.0,13.04,1.86,0,0.0
2023-06-26 04:10:00+00:00,19.0,29.94,0.0,5.71,13.17,2.0,0,48.94
2023-06-26 05:10:00+00:00,126.0,77.0,0.0,14.78,15.29,2.0,0,203.0
2023-06-26 06:10:00+00:00,261.0,107.0,0.0,24.43,19.41,1.66,0,368.0
2023-06-26 07:10:00+00:00,399.0,131.0,0.0,34.34,22.55,2.07,0,530.0
2023-06-26 08:10:00+00:00,543.0,142.0,0.0,44.15,24.2,2.83,0,685.0
2023-06-26 09:10:00+00:00,618.0,173.0,0.0,53.28,25.2,3.38,0,791.0
2023-06-26 10:10:00+00:00,381.0,357.0,0.0,60.73,25.26,4.21,0,738.0
2023-06-26 11:10:00+00:00,625.99,245.0,0.0,64.67,24.87,4.34,0,870.99
2023-06-26 12:10:00+00:00,752.99,160.0,0.0,63.38,24.54,4.14,0,912.99
2023-06-26 13:10:00+00:00,624.0,200.0,0.0,57.51,24.58,3.86,0,824.0
2023-06-26 14:10:00+00:00,375.0,279.0,0.0,49.09,24.91,4.0,0,654.0
2023-06-26 15:10:00+00:00,289.0,241.0,0.0,39.55,24.65,4.34,0,530.0
2023-06-26 16:10:00+00:00,229.0,176.0,0.0,29.64,23.89,4.34,0,405.0
2023-06-26 17:10:00+00:00,22.0,142.0,0.0,19.81,22.87,3.93,0,164.0
2023-06-26 18:10:00+00:00,7.0,64.0,0.0,10.39,21.6,3.72,0,71.0
2023-06-26 19:10:00+00:00,0.0,2.0,0.0,1.71,20.29,3.38,0,2.0
2023-06-26 20:10:00+00:00,0.0,0.0,0.0,0.0,18.93,2.9,0,0.0
2023-06-26 21:10:00+00:00,0.0,0.0,0.0,0.0,17.75,2.83,0,0.0
2023-06-26 22:10:00+00:00,0.0,0.0,0.0,0.0,16.69,2.55,0,0.0
2023-06-26 23:10:00+00:00,0.0,0.0,0.0,0.0,15.9,2.34,0,0.0
2023-06-27 00:10:00+00:00,0.0,0.0,0.0,0.0,15.31,2.28,0,0.0
2023-06-27 01:10:00+00:00,0.0,0.0,0.0,0.0,14.7,1.93,0,0.0
2023-06-27 02:10:00+00:00,0.0,0.0,0.0,0.0,13.84,1.66,0,0.0
2023-06-27 03:10:00+00:00,0.0,0.0,0.0,0.0,13.22,1.31,0,0.0
2023-06-27 04:10:00+00:00,0.0,5.0,0.0,5.65,12.79,1.17,0,5.0
2023-06-27 05:10:00+00:00,0.0,18.0,0.0,14.72,13.82,0.76,0,18.0
2023-06-27 06:10:00+00:00,0.0,109.0,0.0,24.37,15.36,1.38,0,109.0
2023-06-27 07:10:00+00:00,176.0,244.0,0.0,34.28,15.91,1.24,0,420.0
2023-06-27 08:10:00+00:00,413.0,217.0,0.0,44.09,17.07,1.24,0,630.0
2023-06-27 09:10:00+00:00,301.0,345.0,0.0,53.23,18.23,1.66,0,646.0
2023-06-27 10:10:00+00:00,196.0,425.0,0.0,60.68,18.68,2.0,0,621.0
2023-06-27 11:10:00+00:00,94.0,447.0,0.0,64.63,19.25,2.28,0,541.0
2023-06-27 12:10:00+00:00,482.0,320.0,0.0,63.36,19.58,2.55,0,802.0
2023-06-27 13:10:00+00:00,182.0,410.0,0.0,57.51,20.01,2.69,0,592.0
2023-06-27 14:10:00+00:00,375.0,279.0,0.0,49.09,19.86,2.9,0,654.0
2023-06-27 15:10:00+00:00,241.0,264.0,0.0,39.55,19.9,2.97,0,505.0
2023-06-27 16:10:00+00:00,109.0,223.0,0.0,29.65,19.51,2.97,0,332.0
2023-06-27 17:10:00+00:00,32.0,145.0,0.0,19.82,18.98,2.62,0,177.0
2023-06-27 18:10:00+00:00,45.0,68.0,0.0,10.4,18.47,1.86,0,113.0
2023-06-27 19:10:00+00:00,0.0,2.0,0.0,1.71,17.79,1.66,0,2.0
2023-06-27 20:10:00+00:00,0.0,0.0,0.0,0.0,16.79,0.9,0,0.0
2023-06-27 21:10:00+00:00,0.0,0.0,0.0,0.0,16.95,0.55,0,0.0
2023-06-27 22:10:00+00:00,0.0,0.0,0.0,0.0,15.26,1.17,0,0.0
2023-06-27 23:10:00+00:00,0.0,0.0,0.0,0.0,15.11,1.31,0,0.0
2023-06-28 00:10:00+00:00,0.0,0.0,0.0,0.0,15.1,1.45,0,0.0
2023-06-28 01:10:00+00:00,0.0,0.0,0.0,0.0,14.77,1.52,0,0.0
2023-06-28 02:10:00+00:00,0.0,0.0,0.0,0.0,14.64,1.52,0,0.0
2023-06-28 03:10:00+00:00,0.0,0.0,0.0,0.0,14.2,1.31,0,0.0
2023-06-28 04:10:00+00:00,0.0,5.0,0.0,5.59,13.83,0.97,0,5.0
2023-06-28 05:10:00+00:00,0.0,36.0,0.0,14.66,14.48,0.55,0,36.0
2023-06-28 06:10:00+00:00,3.0,139.0,0.0,24.31,14.96,0.41,0,142.0
2023-06-28 07:10:00+00:00,22.0,240.0,0.0,34.22,14.56,0.21,0,262.0
2023-06-28 08:10:00+00:00,79.0,332.0,0.0,44.02,15.77,0.14,0,411.0
2023-06-28 09:10:00+00:00,147.0,389.0,0.0,53.16,17.41,0.62,0,536.0
2023-06-28 10:10:00+00:00,533.0,271.0,0.0,60.62,18.32,0.9,0,804.0
2023-06-28 11:10:00+00:00,359.0,383.0,0.0,64.58,18.75,1.03,0,742.0
2023-06-28 12:10:00+00:00,371.0,372.0,0.0,63.33,19.12,1.17,0,743.0
2023-06-28 13:10:00+00:00,202.0,403.0,0.0,57.5,19.63,1.31,0,605.0
2023-06-28 14:10:00+00:00,111.0,366.0,0.0,49.09,19.73,1.52,0,477.0
2023-06-28 15:10:00+00:00,33.0,283.0,0.0,39.56,19.87,1.66,0,316.0
2023-06-28 16:10:00+00:00,139.0,213.0,0.0,29.65,19.84,1.86,0,352.0
2023-06-28 17:10:00+00:00,180.0,98.0,0.0,19.82,19.46,2.0,0,278.0
2023-06-28 18:10:00+00:00,71.0,58.0,0.0,10.4,19.08,1.79,0,129.0
2023-06-28 19:10:00+00:00,0.0,2.0,0.0,1.7,18.4,1.31,0,2.0
2023-06-28 20:10:00+00:00,0.0,0.0,0.0,0.0,16.53,1.31,0,0.0
2023-06-28 21:10:00+00:00,0.0,0.0,0.0,0.0,15.8,1.17,0,0.0
2023-06-28 22:10:00+00:00,0.0,0.0,0.0,0.0,15.47,1.1,0,0.0
2023-06-28 23:10:00+00:00,0.0,0.0,0.0,0.0,15.38,0.97,0,0.0
2023-06-29 00:10:00+00:00,0.0,0.0,0.0,0.0,14.71,1.1,0,0.0
2023-06-29 01:10:00+00:00,0.0,0.0,0.0,0.0,13.85,1.24,0,0.0
2023-06-29 02:10:00+00:00,0.0,0.0,0.0,0.0,13.31,1.17,0,0.0
2023-06-29 03:10:00+00:00,0.0,0.0,0.0,0.0,13.46,1.03,0,0.0
2023-06-29 04:10:00+00:00,6.0,30.49,0.0,5.52,13.21,0.9,0,36.489999999999995
2023-06-29 05:10:00+00:00,100.0,85.0,0.0,14.59,13.73,0.55,0,185.0
2023-06-29 06:10:00+00:00,185.0,142.0,0.0,24.24,16.49,0.41,0,327.0
2023-06-29 07:10:00+00:00,270.0,197.0,0.0,34.15,18.89,0.69,0,467.0
2023-06-29 08:10:00+00:00,335.0,253.0,0.0,43.96,20.78,0.76,0,588.0
2023-06-29 09:10:00+00:00,481.0,247.0,0.0,53.1,22.05,0.55,0,728.0
2023-06-29 10:10:00+00:00,429.0,326.0,0.0,60.55,23.21,0.69,0,755.0
2023-06-29 11:10:00+00:00,491.0,315.0,0.0,64.53,24.5,1.38,0,806.0
2023-06-29 12:10:00+00:00,494.0,307.0,0.0,63.3,24.77,1.52,0,801.0
2023-06-29 13:10:00+00:00,56.0,397.0,0.0,57.48,24.62,1.93,0,453.0
2023-06-29 14:10:00+00:00,168.0,358.0,0.0,49.09,23.35,2.28,0,526.0
2023-06-29 15:10:00+00:00,12.0,253.0,0.0,39.56,22.16,2.28,0,265.0
2023-06-29 16:10:00+00:00,28.0,213.0,0.0,29.65,21.47,1.72,0,241.0
2023-06-29 17:10:00+00:00,16.0,135.0,0.0,19.82,20.95,1.03,0,151.0
2023-06-29 18:10:00+00:00,0.0,25.0,0.0,10.39,20.51,0.48,0,25.0
2023-06-29 19:10:00+00:00,0.0,1.0,0.0,1.69,20.17,0.69,0,1.0
2023-06-29 20:10:00+00:00,0.0,0.0,0.0,0.0,19.76,0.48,0,0.0
2023-06-29 21:10:00+00:00,0.0,0.0,0.0,0.0,18.14,1.1,0,0.0
2023-06-29 22:10:00+00:00,0.0,0.0,0.0,0.0,17.57,1.38,0,0.0
2023-06-29 23:10:00+00:00,0.0,0.0,0.0,0.0,17.02,1.31,0,0.0
2023-06-30 00:10:00+00:00,0.0,0.0,0.0,0.0,16.69,1.24,0,0.0
2023-06-30 01:10:00+00:00,0.0,0.0,0.0,0.0,16.2,1.38,0,0.0
2023-06-30 02:10:00+00:00,0.0,0.0,0.0,0.0,15.86,1.38,0,0.0
2023-06-30 03:10:00+00:00,0.0,0.0,0.0,0.0,15.54,1.38,0,0.0
2023-06-30 04:10:00+00:00,0.0,5.0,0.0,5.45,15.42,1.31,0,5.0
2023-06-30 05:10:00+00:00,0.0,38.0,0.0,14.52,16.2,1.03,0,38.0
2023-06-30 06:10:00+00:00,0.0,68.0,0.0,24.17,17.9,0.97,0,68.0
2023-06-30 07:10:00+00:00,0.0,117.0,0.0,34.08,17.68,1.86,0,117.0
2023-06-30 08:10:00+00:00,18.0,288.0,0.0,43.88,17.49,2.14,0,306.0
2023-06-30 09:10:00+00:00,0.0,174.0,0.0,53.02,17.87,2.34,0,174.0
2023-06-30 10:10:00+00:00,0.0,136.0,0.0,60.48,17.74,2.34,0,136.0
2023-06-30 11:10:00+00:00,0.0,0.0,0.0,0.0,18.03,2.41,0,0.0
2023-06-30 12:10:00+00:00,0.0,213.0,0.0,63.26,18.36,2.41,0,213.0
2023-06-30 13:10:00+00:00,23.0,363.0,0.0,57.45,18.89,2.07,0,386.0
2023-06-30 14:10:00+00:00,11.0,297.0,0.0,49.07,18.31,2.41,0,308.0
2023-06-30 15:10:00+00:00,5.0,230.0,0.0,39.55,17.1,2.69,0,235.0
2023-06-30 16:10:00+00:00,26.0,212.0,0.0,29.64,16.75,2.14,0,238.0
2023-06-30 17:10:00+00:00,0.0,56.0,0.0,19.81,16.87,1.79,0,56.0
2023-06-30 18:10:00+00:00,8.0,64.0,0.0,10.38,16.62,1.31,0,72.0
2023-06-30 19:10:00+00:00,0.0,1.0,0.0,1.67,16.18,1.52,0,1.0
2023-06-30 20:10:00+00:00,0.0,0.0,0.0,0.0,15.61,1.24,0,0.0
2023-06-30 21:10:00+00:00,0.0,0.0,0.0,0.0,15.28,1.38,0,0.0
2023-06-30 22:10:00+00:00,0.0,0.0,0.0,0.0,15.02,1.52,0,0.0
2023-06-30 23:10:00+00:00,0.0,0.0,0.0,0.0,15.14,1.59,0,0.0
2023-07-01 00:10:00+00:00,0.0,0.0,0.0,0.0,14.86,1.86,0,0.0
2023-07-01 01:10:00+00:00,0.0,0.0,0.0,0.0,14.54,1.93,0,0.0
